svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
1.5932477590520402,-1.2906434566629683,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Youjo Senki Movie,90536,1217,8.41
4.009583875521891,-1.0886183254700965,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mononoke,162377,683,8.41
13.109887501782136,6.057988656147231,1,Mainstream / High Engagement,High members and concentrated popularity,Psycho-Pass,955173,33,8.41
-0.9003167843962856,0.8181018041553489,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kyuukyoku Choujin R,963,9593,6.51
3.844446088733408,-0.825497278590932,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kuroko no Basket 2nd Season,450574,168,8.41
3.256933532599279,0.03695066144734795,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Bakemono no Ko,236674,436,8.41
4.200000653185822,1.3801716653618565,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Tonari no Totoro,528128,120,8.42
-0.7553086093003222,0.21917046612696825,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Koukaku Kidoutai Arise [.jp],3821,6411,6.51
8.002826325499983,1.01249938043824,1,Mainstream / High Engagement,High members and concentrated popularity,Shinsekai yori,514093,125,8.42
-1.2594468519491748,-0.7148386533429945,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,308,12100,6.51
7.261119202216027,-1.3360401962656976,1,Mainstream / High Engagement,High members and concentrated popularity,Shingeki no Kyojin Season 2,979627,31,8.42
-1.0730219909281433,0.5758304160626475,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kinnikuman II Sei: Second Generations,800,9976,6.51
-0.5946722918128999,0.47508155611077374,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kanokon Specials,25434,2816,6.51
2.0157867118410455,-1.062557133660425,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Promare,58332,1741,8.42
-0.8687248557963986,-0.4277856028046638,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",4744,5881,6.51
-0.561489191602589,0.5293246003768026,0,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Joou Heika no Petite Angie,854,9850,6.51
17.52330202349981,10.290902927586808,1,Mainstream / High Engagement,High members and concentrated popularity,Mahou Shoujo Madoka★Magica,781975,58,8.42
