svd_1,svd_2,cluster,cluster_label,reason,title,members,popularity,score
0.04771359372133632,-0.5064670245240608,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mitsuwano,3792,6432,6.08
0.5781219736318565,0.19945113025910202,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Mitsu x Mitsu Drops,21089,3108,6.08
-0.43934733927931674,-1.9306801686026211,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Microid S,357,11746,6.08
-0.07734665897636119,-0.4400609188719363,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kimagure Robot,1896,8072,6.08
0.5650678279917344,1.0302279479265934,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,MAPS: Densetsu no Samayoeru Seijin-tachi,649,10417,6.08
-0.035729988976168456,-0.14545175465432447,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kumi to Tulip,1523,8599,6.08
-0.9387587024343705,-0.8306739090500435,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Kaze no Toori Michi,2642,7293,6.08
-0.3191588980196177,0.7528992869113804,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Jewelpet Movie: Sweets Dance Princess,951,9630,6.08
-0.2917690366224286,0.3226608759107407,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,iDOLM@STER Xenoglossia Specials,3057,6973,6.08
-0.26687305169172587,0.2940494206117103,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Himitsukessha Taka no Tsume NEO,348,11799,6.08
-0.4814694561890187,0.4461138701382202,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Hello Kitty: Ringo no Mori no Mystery,273,12415,6.08
0.4149640876737173,1.0539473559484949,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Grimms Notes The Animation,27549,2705,6.08
-0.3983909644094526,-0.027325442969169136,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Ghost Messenger Movie,540,10818,6.08
-0.23499760450874857,0.6987088228161673,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Getsumen To Heiki Mina Specials,1126,9282,6.08
0.38811120730454496,2.211233544468524,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,77736,1381,6.08
-0.18173008618926928,-0.30334892925408663,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,dMatsu-san,1549,8542,6.08
-0.7609444062127364,-0.9960884233343142,1,Long-tail / Lower Engagement,Lower members and broader long-tail catalog,Connected,3500,6626,6.08
